,g,album_artist,x,k,m,N,p-val,adj_pval(BH)
1786,iOS,Sharron Davila,637,1672335,1307,4313582,1.0743315096369E-13,4.89838375539292E-13
1754,iOS,Lidia Montanez,1471,1672335,3265,4313582,1.14756119525592E-13,5.22077291028518E-13
1975,iOS,Ethel Thurman,585,1672335,1189,4313582,1.20307866853431E-13,5.46134395584652E-13
633,iOS,Mariah Solomon,772,1672335,1619,4313582,1.34460711117091E-13,6.09045234162753E-13
859,iOS,Dorathy Caballero,553,1672335,1117,4313582,1.36963775485747E-13,6.19028417588419E-13
19,iOS,Arlyne Landis,211,1672335,367,4313582,1.49834233778251E-13,6.75723015078387E-13
1620,iOS,Salvador Trujillo,166,1672335,275,4313582,1.57866381462097E-13,7.10398716579436E-13
802,iOS,Dinah Mcclendon,202,1672335,349,4313582,1.91873690882553E-13,8.61558655372851E-13
661,iOS,Charlyn Banks,243,1672335,435,4313582,2.09177374703356E-13,9.35199061848699E-13
176,iOS,Ping Bermudez,243,1672335,435,4313582,2.09177374703356E-13,9.35199061848699E-13
627,iOS,Leigha Jarrell,840,1672335,1780,4313582,2.19705482904726E-13,9.80151615544789E-13
1194,iOS,Astrid Nielson,273,1672335,499,4313582,2.22529488594659E-13,9.90615142776224E-13
380,iOS,Mattie Nguyen,121,1672335,187,4313582,2.33292879704217E-13,1.03630098924405E-12
883,iOS,Lore Crane,84,1672335,118,4313582,2.46740286493561E-13,1.09368820779801E-12
510,iOS,Pierre Dwyer,670,1672335,1388,4313582,2.76125023691949E-13,1.22132222017593E-12
1670,iOS,Douglas Burch,80,1672335,111,4313582,2.80692964362746E-13,1.23887939494858E-12
2173,iOS,Wendolyn Boyce,184,1672335,313,4313582,2.90609157739867E-13,1.2799169287692E-12
660,iOS,Latisha Tang,204,1672335,355,4313582,3.87911175990522E-13,1.70483255690102E-12
1165,iOS,Augustine Aguirre,1986,1672335,4515,4313582,3.91289870317389E-13,1.71603820245126E-12
847,iOS,Niki Addison,271,1672335,497,4313582,4.49104674411087E-13,1.96542637638679E-12
485,iOS,Willette Cheney,111,1672335,169,4313582,4.56107216514354E-13,1.99186062908167E-12
2055,iOS,Jettie Dodge,179,1672335,305,4313582,7.23560657074355E-13,3.15320117925035E-12
969,iOS,Fabian Samuels,235,1672335,422,4313582,7.7587797840328E-13,3.3740912086025E-12
